40,3,93.49,0.14,219.13,64.3,1,1,1.0
40,6,479.64,84.37,207.01,95.66,1,1,1.0
41,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
41,4,102.31,43.88,117.52000000000001,55.04,1,1,1.0
41,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
41,3,93.49,0.14,219.13,64.3,1,1,1.0
41,6,454.71,81.31,199.54000000000002,92.41,1,1,1.0
42,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
42,4,89.0,41.9,117.27000000000001,55.04,1,1,1.0
42,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
42,3,93.49,0.14,219.13,64.3,1,1,1.0
42,6,429.79,78.25,192.05,89.15,1,1,1.0
43,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
43,4,78.22,39.92,114.47999999999999,55.03,1,1,1.0
43,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
43,3,93.49,0.14,219.13,64.3,1,1,1.0
43,6,404.87,75.19,184.55999999999995,85.9,1,1,1.0
44,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
44,4,67.44,37.94,111.69,55.03,1,1,1.0
44,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
44,3,93.49,0.14,219.13,64.3,1,1,1.0
44,6,379.94,72.13,177.07999999999998,82.65,1,1,1.0
45,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
45,4,56.67,35.95,108.89999999999999,55.03999999999999,1,1,1.0
45,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
45,3,93.49,0.14,219.13,64.3,1,1,1.0
45,6,355.02,69.07,169.60000000000002,79.39000000000001,1,1,1.0
46,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
46,4,45.89,33.97,106.11,55.03,1,1,1.0
46,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
46,3,93.49,0.14,219.13,64.3,1,1,1.0
46,6,330.1,66.01,162.10999999999996,76.14,1,1,1.0
47,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
47,4,35.11,31.99,103.32000000000001,55.03,1,1,1.0
47,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
47,3,93.49,0.14,219.13,64.3,1,1,1.0
47,6,305.17,62.95,154.63,72.88000000000001,1,1,1.0
48,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
48,4,24.33,30.01,100.54,55.03,1,1,1.0
48,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
48,3,93.49,0.14,219.13,64.3,1,1,1.0
48,6,284.27,59.38,150.13,69.64000000000001,1,1,1.0
49,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
49,4,13.55,28.02,97.75,55.040000000000006,1,1,1.0
49,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
49,3,93.49,0.14,219.13,64.3,1,1,1.0
49,6,263.37,55.82,145.63,66.38,1,1,1.0
50,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
50,4,9.27,26.49,92.04,52.31,1,1,1.0
50,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
50,3,93.49,0.14,219.13,64.3,1,1,1.0
50,6,247.56,52.86,141.14999999999998,66.38,1,1,1.0
51,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
51,4,4.98,24.96,86.35,49.589999999999996,1,1,1.0
51,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
51,3,93.49,0.14,219.13,64.3,1,1,1.0
51,6,231.76,49.91,136.67000000000002,66.38000000000001,1,1,1.0
52,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
52,4,0.7,23.43,80.64,46.87,1,1,1.0
52,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
52,3,93.49,0.14,219.13,64.3,1,1,1.0
52,6,215.95,46.95,132.19,66.38,1,1,1.0
53,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
53,4,0.53,21.91,70.83,46.42,1,1,1.0
53,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
53,3,93.49,0.14,219.13,64.3,1,1,1.0
53,6,200.15,43.99,127.71000000000001,66.38,1,1,1.0
54,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
54,4,0.35,20.38,61.019999999999996,45.97,1,1,1.0
54,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
54,3,93.49,0.14,219.13,64.3,1,1,1.0
54,6,184.35,41.04,123.22,66.37,1,1,1.0
55,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
55,4,0.18,18.85,51.21,45.529999999999994,1,1,1.0
55,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
55,3,93.49,0.14,219.13,64.3,1,1,1.0
55,6,168.54,38.08,118.75000000000003,66.38,1,1,1.0
56,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
56,4,0.0,17.32,41.4,45.08,1,1,1.0
56,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
56,3,93.49,0.14,219.13,64.3,1,1,1.0
56,6,152.74,35.12,114.25999999999999,66.38,1,1,1.0
57,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
57,4,0.0,17.32,32.83,45.08,1,1,1.0
57,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
57,3,93.49,0.14,219.13,64.3,1,1,1.0
57,6,140.36,35.12,110.23999999999998,61.61000000000001,1,1,1.0
58,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
58,4,0.0,17.32,24.27,45.08,1,1,1.0
58,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
58,3,93.49,0.14,219.13,64.3,1,1,1.0
58,6,127.99,35.12,106.21,56.85,1,1,1.0
59,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
59,4,0.0,17.32,15.7,45.08,1,1,1.0
59,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
59,3,93.49,0.14,219.13,64.3,1,1,1.0
59,6,115.62,35.12,102.18,52.080000000000005,1,1,1.0
60,5,957.1,535.5,2.8999999999999773,4.5,1,1,1.0
60,4,0.0,17.32,10.0,45.08,1,1,1.0
60,2,309.05,0.14,393.28000000000003,113.55,1,1,1.0
60,3,93.49,0.14,219.13,64.3,1,1,1.0
60,6,103.32,34.34,98.24000000000001,52.08,1,1,1.0
